id,word,detail,code
2679,viscometer,Late 19th century: from late Latin viscosus ‘viscous’ + -meter.,2
2680,visitor,visit,12
2681,visor,"Middle English: from Anglo-Norman French viser, from Old French vis ‘face’, from Latin visus (see visage).",2
2682,vizier,Mid 16th century: via Turkish from Arabic wazīr ‘caliph&#39;s chief counsellor’.,2
2683,vocoder,1930s: from voice + code + -er.,2
2684,volunteer,"Late 16th century (as a noun, with military reference): from French volontaire ‘voluntary’. The change in the ending was due to association with -eer.",2
2685,voortrekker,"Afrikaans, from Dutch voor ‘fore’ + trekken ‘to travel’.",2
2686,voucher,vouch,12
2687,wafer,"Late Middle English: from an Anglo-Norman French variant of Old French gaufre (see goffer), from Middle Low German wāfel ‘waffle’; compare with waffle.",2
2688,wager,"Middle English (also in the sense ‘solemn pledge’): from Anglo-Norman French wageure, from wager ‘to wage’.",2
2689,wagoner,"Mid 16th century: from Dutch wagenaar, from wagen (see wagon).",2
2690,walkover,"Early 19th century: with reference to a horse race in which the winner, through the absence of competitors, has no need to race but can just walk over the finish line.",2
2691,wander,"Old English wandrian, of West Germanic origin; related to wend and wind.",2
2692,war,"Late Old English werre, from an Anglo-Norman French variant of Old French guerre, from a Germanic base shared by worse.",2
2693,warder,ward,12
2694,wardrober,"Late Middle English; earliest use found in John Lydgate (c1370–c1449), poet and prior of Hatfield Regis. From wardrobe + -er, after Anglo-Norman garderober, gardrober, Anglo-Norman and Middle French garderobier, also Anglo-Norman warderoper.",2
2695,warrener,"Late Middle English: from Anglo-Norman French warener, from warenne ‘game park’.",2
2696,warrior,war,12
2697,water,"Old English wæter (noun), wæterian (verb), of Germanic origin; related to Dutch water, German Wasser, from an Indo-European root shared by Russian voda (compare with vodka), also by Latin unda ‘wave’ and Greek hudōr ‘water’.",2
2698,waterkeeper,Late 16th century; earliest use found in Archaeologia.,2
2699,wear,"Old English werian, of Germanic origin, from an Indo-European root shared by Latin vestis ‘clothing’.",2
2700,weather,"Old English weder, of Germanic origin; related to Dutch weer and German Wetter, probably also to the noun wind.",2
2701,weimaraner,"1940s: from German, from Weimar in Germany, where the breed was developed.",2
2702,welter,"Middle English (in the sense ‘writhe, wallow’): from Middle Dutch, Middle Low German welteren.",2
2703,whacker,Early 19th century (in sense ‘a heavy blow’): from whack + -er. Sense 2 is a back formation from wacky.,2
2704,wharfinger,Middle English: from wharfage + -er.,2
2705,wheatear,Late 16th century: apparently from white (assimilated to wheat) + arse (assimilated to ear).,2
2706,whicker,"Mid 17th century (in the sense ‘to snigger, titter’): imitative.",2
2707,whimper,"Early 16th century: from dialect whimp ‘to whimper’, of imitative origin.",2
2708,whippersnapper,"Late 17th century: perhaps representing whipsnapper, expressing noise and unimportance.",2
2709,whisker,"Late Middle English (originally denoting a bundle of feathers, twigs, etc., used for whisking): from the verb whisk + -er.",2
2710,whisper,"Old English hwisprian, of Germanic origin; related to German wispeln, from the imitative base of whistle.",2
2711,whitleather,Late Middle English: from white + leather.,2
2712,wicker,Middle English: of Scandinavian origin; compare with Swedish viker ‘willow’; related to vika ‘to bend’.,2
2713,wiener,Early 20th century: abbreviation of German Wienerwurst ‘Vienna sausage’.,2
2714,winchester,"Early 18th century: originally applied to containers holding a bushel, gallon, or quart, according to an obsolete system of measurement with standards kept at Winchester (see Winchester).",2
2715,winter,"Old English, of Germanic origin; related to Dutch winter and German Winter, probably also to wet.",2
2716,wisenheimer,Early 20th century: from wise + the suffix -(n)heimer found in surnames such as Oppenheimer.,2
2717,wither,"Late Middle English: apparently a variant of weather, ultimately differentiated for certain senses.",2
2718,wonder,"Old English wundor (noun), wundrian (verb), of Germanic origin; related to Dutch wonder and German Wunder, of unknown ultimate origin.",2
2719,woofer,1930s: from the verb woof + -er.,2
2720,woofter,1970s: alteration of poofter.,2
2721,workover,"1920s; earliest use found in Petroleum Magazine. From work + over, after to work over.",2
2722,wowser,Late 19th century: of obscure origin.,2
2723,writer,write,12
2724,wurlitzer,"Named after Rudolf Wurlitzer (1831–1914), the German-born American instrument-maker who founded the manufacturing company.",2
2725,yaar,Via Hindi from Arabic yar ‘friend’.,2
2726,yammer,"Late Middle English (as a verb meaning ‘lament, cry out’): alteration of earlier yomer, from Old English geōmrian ‘to lament’, suggested by Middle Dutch jammeren.",2
2727,yatter,"Early 19th century: imitative, perhaps suggested by yammer and chatter.",2
2728,year,"Old English gē(a)r, of Germanic origin; related to Dutch jaar and German Jahr, from an Indo-European root shared by Greek hōra ‘season’.",2
2729,yellowhammer,"Mid 16th century: -hammer is perhaps from Old English amore (a kind of bird), possibly conflated with hama ‘feathers’.",2
2730,yorker,"Probably from York, suggesting its introduction by Yorkshire players.",2
2731,younker,"Early 16th century (denoting a young nobleman): from Middle Dutch jonckher, from jonc ‘young’ + hēre ‘lord’. Compare with Junker.",2
2732,zander,Mid 19th century: from German Zander.,2
2733,zeitgeber,"Mid 20th century: from German Zeitgeber, from Zeit ‘time’ + Geber ‘giver’.",2
2734,zener,"1950s: named after Clarence M. Zener (1905–93), American physicist.",2
2735,zimmer,"1950s: from Zimmer Orthopaedic Limited, the name of the manufacturer.",2
2736,zither,"Mid 19th century: from German, from Latin cithara (see cittern).",2
2737,zohar,"From Hebrew zōhar, literally ‘light, splendour’.",2
2738,abettor,abet,12
2739,absorptiometer,no results in wordsapi,0
2740,abstractor,abstract,12
2741,abuser,abuse,12
2742,accelerator,accelerate,12
2743,accelerometer,no derivations in wordsapi,0
2744,acceptor,no derivations in wordsapi,0
2745,accumulator,no derivations in wordsapi,0
2746,accuser,accuse,12
2747,achiever,achieve,12
2748,acinar,no proper derivation,0
2749,adapter,adapt,12
2750,adjudicator,adjudicate,12
2751,administrator,administrate,12
2752,admirer,admire,12
2753,advertiser,advertise,12
2754,adviser,advise,12
2755,aflutter,no derivations in wordsapi,0
2756,afterburner,no derivations in wordsapi,0
2757,agitator,agitate,12
2758,airer,no results in wordsapi,0
2759,airliner,airline,12
2760,alienor,no derivations in wordsapi,0
2761,alternator,no derivations in wordsapi,0
2762,alveolar,no derivations in wordsapi,0
2763,amplifier,amplify,12
2764,angler,angle,12
2765,animator,animate,12
2766,announcer,announce,12
2767,annunciator,annunciate,12
2768,anteater,no derivations in wordsapi,0
2769,anteroposterior,no results in wordsapi,0
2770,anticancer,no derivations in wordsapi,0
2771,antimatter,no derivations in wordsapi,0
2772,appetizer,no derivations in wordsapi,0
2773,appreciator,appreciate,12
2774,approver,approve,12
2775,arbitrator,arbitrate,12
2776,arranger,arrange,12
2777,arrester,arrest,12
2778,articulator,articulate,12
2779,ascender,ascend,12
2780,aspirator,aspirate,12
2781,assembler,no derivations in wordsapi,0
2782,assessor,assess,12
2783,assignor,no derivations in wordsapi,0
2784,assimilator,assimilate,12
2785,astrologer,astrology,12
2786,astronomer,no derivations in wordsapi,0
2787,atomizer,atomize,12
2788,attacker,attack,12
2789,attenuator,attenuate,12
2790,auctioneer,auction,12
2791,autocar,no results in wordsapi,0
2792,autochanger,no results in wordsapi,0
2793,autodialler,no results in wordsapi,0
2794,automaker,no derivations in wordsapi,0
2795,autotransformer,no results in wordsapi,0
2796,autowinder,no results in wordsapi,0
2797,aviator,aviate,12
2798,babbler,babble,12
2799,babysitter,baby-sit,12
2800,backbar,no results in wordsapi,0
2801,backbencher,backbench,12
2802,backer,back,12
2803,backgrounder,background,12
2804,backmarker,no results in wordsapi,0
2805,backpacker,backpack,12
2806,backscatter,no derivations in wordsapi,0
2807,backscratcher,no derivations in wordsapi,0
2808,backstroker,backstroke,12
2809,backswimmer,no derivations in wordsapi,0
2810,backwater,no derivations in wordsapi,0
2811,baconer,no results in wordsapi,0
2812,baffler,no results in wordsapi,0
2813,bailor,bail,12
2814,baker,bake,12
2815,baler,no results in wordsapi,0
2816,balladeer,ballad,12
2817,baller,no results in wordsapi,0
2818,bandleader,no derivations in wordsapi,0
2819,bandmaster,no derivations in wordsapi,0
2820,banger,bang,12
2821,banker,bank,12
2822,bargemaster,no results in wordsapi,0
2823,barkeeper,no derivations in wordsapi,0
2824,bartender,no derivations in wordsapi,0
2825,basher,no results in wordsapi,0
2826,bather,bathe,12
2827,bathwater,no results in wordsapi,0
2828,battlecruiser,no results in wordsapi,0
2829,battler,battle,12
2830,beachcomber,no derivations in wordsapi,0
2831,beachwear,no derivations in wordsapi,0
2832,beamer,no results in wordsapi,0
2833,beaner,bean,12
2834,bearer,bear,12
2835,beater,beat,12
2836,bedchamber,no derivations in wordsapi,0
2837,bedcover,no derivations in wordsapi,0
2838,bedder,no derivations in wordsapi,0
2839,bedmaker,no results in wordsapi,0
2840,beefburger,no derivations in wordsapi,0
2841,beeper,beep,12
2842,beginner,begin,12
2843,begrudger,no results in wordsapi,0
2844,beholder,behold,12
2845,believer,believe,12
2846,bellflower,no derivations in wordsapi,0
2847,belter,no results in wordsapi,0
2848,bencher,no results in wordsapi,0
2849,berserker,no derivations in wordsapi,0
2850,bestseller,no derivations in wordsapi,0
2851,bidder,bid,12
2852,biker,no derivations in wordsapi,0
2853,bilayer,no results in wordsapi,0
2854,billposter,no results in wordsapi,0
2855,binder,bind,12
2856,biographer,biography,12
2857,biomarker,no results in wordsapi,0
2858,biopolymer,no results in wordsapi,0
2859,bioreactor,no results in wordsapi,0
2860,biosensor,no results in wordsapi,0
2861,bipolar,no derivations in wordsapi,0
2862,birder,bird,12
2863,birdwatcher,no results in wordsapi,0
2864,blaster,blast,12
2865,bleacher,bleach,12
2866,bleeder,bleed,12
2867,bleeper,no results in wordsapi,0
2868,blender,blend,12
2869,blinder,blind,12
2870,blinker,blink,12
2871,blocker,block,12
2872,bloodsucker,no derivations in wordsapi,0
2873,blotter,blot,12
2874,blower,blow,12
2875,blusher,blush,12
2876,boarder,board,12
2877,boardsailor,no results in wordsapi,0
2878,boater,boat,12
2879,bobber,bob,12
2880,bodger,no results in wordsapi,0
2881,bodybuilder,no derivations in wordsapi,0
2882,bogtrotter,no results in wordsapi,0
2883,boiler,boil,12
2884,boilermaker,no results in wordsapi,0
2885,bolter,no results in wordsapi,0
2886,bomber,bomb,12
2887,bondager,no results in wordsapi,0
2888,bondholder,no derivations in wordsapi,0
2889,boneshaker,no derivations in wordsapi,0
2890,bookbinder,no derivations in wordsapi,0
2891,booker,book,12
2892,bookkeeper,no derivations in wordsapi,0
2893,bookmaker,no derivations in wordsapi,0
2894,bookseller,no derivations in wordsapi,0
2895,booster,boost,12
2896,bootmaker,no derivations in wordsapi,0
2897,bootstrapper,no results in wordsapi,0
2898,boozer,booze,12
2899,borderer,no derivations in wordsapi,0
2900,borer,bore,12
2901,borrower,borrow,12
2902,bottler,bottle,12
2903,bouncer,bounce,12
2904,bounder,bound,12
2905,bowyer,no results in wordsapi,0
2906,boxcar,no derivations in wordsapi,0
2907,brainpower,no derivations in wordsapi,0
2908,braunschweiger,no results in wordsapi,0
2909,breadwinner,no derivations in wordsapi,0
2910,breaker,break,12
2911,breakwater,no derivations in wordsapi,0
2912,breather,breathe,12
2913,breeder,breed,12
2914,brewer,brew,12
2915,bricklayer,no derivations in wordsapi,0
2916,briefer,no results in wordsapi,0
2917,brittlestar,no results in wordsapi,0
2918,broadcaster,broadcast,12
2919,broiler,broil,12
2920,bronchodilator,no derivations in wordsapi,0
2921,broncobuster,no derivations in wordsapi,0
2922,bronzer,no results in wordsapi,0
2923,browser,browse,12
2924,bruiser,bruise,12
2925,bubbler,bubble,12
2926,builder,build,12
2927,bulbar,bulb,12
2928,bulldozer,bulldoze,12
2929,bullshitter,no results in wordsapi,0
2930,bungler,bungle,12
2931,burner,burn,12
2932,burster,burst,12
2933,busbar,no derivations in wordsapi,0
2934,busser,no results in wordsapi,0
2935,buster,bust,12
2936,buyer,buy,12
2937,buzzer,buzz,12
2938,bystander,no derivations in wordsapi,0
2939,cabinetmaker,no derivations in wordsapi,0
2940,calculator,calculate,12
2941,caller,call,12
2942,cameleer,no results in wordsapi,0
2943,campaigner,campaign,12
2944,camper,camp,12
2945,candleholder,no results in wordsapi,0
2946,candlepower,no derivations in wordsapi,0
2947,cannoneer,cannon,12
2948,capacitor,no derivations in wordsapi,0
2949,capper,no results in wordsapi,0
2950,cardholder,no derivations in wordsapi,0
2951,cardiovascular,no derivations in wordsapi,0
2952,cardmember,no results in wordsapi,0
2953,caregiver,no derivations in wordsapi,0
2954,carer,no results in wordsapi,0
2955,caretaker,no derivations in wordsapi,0
2956,carmaker,no derivations in wordsapi,0
2957,carrier,carry,12
2958,cartographer,cartography,12
2959,carver,carve,12
2960,caster,cast,12
2961,cataloguer,catalogue,12
2962,catalyser,no results in wordsapi,0
2963,catcher,catch,12
2964,caterer,cater,12
2965,cellarer,no results in wordsapi,0
2966,challenger,challenge,12
2967,chancer,no results in wordsapi,0
2968,changeover,no proper derivation,0
2969,changer,change,12
2970,charmer,charm,12
2971,chartbuster,no results in wordsapi,0
2972,charterer,no results in wordsapi,0
2973,chaser,chase,12
2974,chatterer,chatter,12
2975,cheater,cheat,12
2976,checker,check,12
2977,cheerleader,cheerlead,12
2978,cheeseburger,no derivations in wordsapi,0
2979,cheesemaker,no results in wordsapi,0
2980,cheesemonger,no derivations in wordsapi,0
2981,chemoreceptor,no derivations in wordsapi,0
2982,childcarer,no results in wordsapi,0
2983,childminder,no results in wordsapi,0
2984,chiller,no derivations in wordsapi,0
2985,chipmaker,no results in wordsapi,0
2986,choirmaster,no derivations in wordsapi,0
2987,choker,choke,12
2988,chopper,chop,12
2989,choreographer,choreograph,12
2990,chronicler,chronicle,12
2991,chronologer,no results in wordsapi,0
2992,chronometer,no derivations in wordsapi,0
2993,churchgoer,no derivations in wordsapi,0
2994,cinemagoer,no results in wordsapi,0
2995,cinematographer,cinematography,12
2996,claimer,no results in wordsapi,0
2997,clanger,clang,12
2998,clapper,clap,12
2999,classifier,classify,12
3000,cleaner,clean,12
3001,cleanser,cleanse,12
3002,clearer,no results in wordsapi,0
3003,cleaver,cleave,12
3004,clicker,no results in wordsapi,0
3005,climber,climb,12
3006,clincher,clinch,12
3007,clipper,clip,12
3008,clocker,no results in wordsapi,0
3009,clockmaker,no derivations in wordsapi,0
3010,clodhopper,no derivations in wordsapi,0
3011,clogger,no results in wordsapi,0
3012,closer,close,12
3013,clubber,no results in wordsapi,0
3014,coachbuilder,no derivations in wordsapi,0
3015,coaler,no results in wordsapi,0
3016,coaster,coast,12
3017,cocksucker,no derivations in wordsapi,0
3018,codebreaker,no results in wordsapi,0
3019,cofactor,no derivations in wordsapi,0
3020,cofferer,no results in wordsapi,0
3021,coiner,coin,12
3022,collaborator,collaborate,12
3023,collator,no results in wordsapi,0
3024,collector,collect,12
3025,collider,collide,12
3026,collimator,collimate,12
3027,combiner,no results in wordsapi,0
3028,comer,come,12
3029,commentator,commentate,12
3030,communicator,communicate,12
3031,commutator,commutate,12
3032,commuter,commute,12
3033,comonomer,no results in wordsapi,0
3034,comper,no results in wordsapi,0
3035,competitor,compete,12
3036,compiler,compile,12
3037,complementizer,no results in wordsapi,0
3038,composer,compose,12
3039,compounder,no results in wordsapi,0
3040,compressor,compress,12
3041,computer,compute,12
3042,concealer,no results in wordsapi,0
3043,conciliator,conciliate,12
3044,condenser,condense,12
3045,conditioner,condition,12
3046,coneflower,no derivations in wordsapi,0
3047,confectioner,no derivations in wordsapi,0
3048,connector,connect,12
3049,conqueror,conquer,12
3050,conservator,no derivations in wordsapi,0
3051,consumer,consume,12
3052,contactor,no results in wordsapi,0
3053,container,contain,12
3054,contender,contend,12
3055,continuator,no results in wordsapi,0
3056,contractor,contract,12
3057,contributor,contribute,12
3058,convector,no derivations in wordsapi,0
3059,convener,convene,12
3060,conventioneer,convention,12
3061,converter,convert,12
3062,conveyor,convey,12
3063,cooker,cook,12
3064,cooler,cool,12
3065,coordinator,coordinate,12
3066,copier,copy,12
3067,copolymer,no proper derivation,0
3068,coprocessor,no results in wordsapi,0
3069,copter,no results in wordsapi,0
3070,copyholder,no derivations in wordsapi,0
3071,copywriter,no derivations in wordsapi,0
3072,corker,cork,12
3073,cornflower,no derivations in wordsapi,0
3074,corporator,no results in wordsapi,0
3075,corrector,no results in wordsapi,0
3076,coster,no results in wordsapi,0
3077,cottager,no derivations in wordsapi,0
3078,coupler,couple,12
3079,covenantor,no results in wordsapi,0
3080,cowcatcher,no derivations in wordsapi,0
3081,cracker,crack,12
3082,crammer,cram,12
3083,crapper,crap,12
3084,crawler,crawl,12
3085,creamer,no derivations in wordsapi,0
3086,creator,create,12
3087,creditor,credit,12
3088,creeper,creep,12
3089,cricketer,cricket,12
3090,crimper,no derivations in wordsapi,0
3091,crippler,no results in wordsapi,0
3092,crisper,no results in wordsapi,0
3093,croaker,croak,12
3094,crofter,no derivations in wordsapi,0
3095,crooner,croon,12
3096,cropper,no derivations in wordsapi,0
3097,crossbar,no derivations in wordsapi,0
3098,crossover,no derivations in wordsapi,0
3099,crowbar,no derivations in wordsapi,0
3100,cruncher,no results in wordsapi,0
3101,crusader,crusade,12
3102,cryer,no results in wordsapi,0
3103,cultivator,cultivate,12
3104,curler,curl,12
3105,curricular,no proper derivation,0
3106,customer,no derivations in wordsapi,0
3107,cutover,no results in wordsapi,0
3108,cutter,cut,12
3109,cutwater,no results in wordsapi,0
3110,cyder,no derivations in wordsapi,0
3111,cytometer,no results in wordsapi,0
3112,dampener,dampen,12
3113,damper,damp,12
3114,dancer,dance,12
3115,dancewear,no results in wordsapi,0
3116,darter,dart,12
3117,dasher,no results in wordsapi,0
3118,dater,no results in wordsapi,0
3119,dauber,daub,12
3120,daytimer,no results in wordsapi,0
3121,daywear,no results in wordsapi,0
3122,dazzler,no results in wordsapi,0
3123,dealer,deal,12
3124,dealmaker,no results in wordsapi,0
3125,debater,debate,12
3126,debtor,no derivations in wordsapi,0
3127,debugger,debug,12
3128,debunker,no results in wordsapi,0
3129,decanter,decant,12
3130,decider,no results in wordsapi,0
3131,decipherer,decipher,12
3132,declarator,no results in wordsapi,0
3133,declarer,declare,12
3134,decoder,no derivations in wordsapi,0
3135,decomposer,no results in wordsapi,0
3136,decompressor,no results in wordsapi,0
3137,decorator,decorate,12
3138,dedicator,no results in wordsapi,0
3139,deepwater,no results in wordsapi,0
3140,deerstalker,no derivations in wordsapi,0
3141,defaulter,default,12
3142,defeater,no results in wordsapi,0
3143,defector,defect,12
3144,defender,defend,12
3145,defibrillator,defibrillate,12
3146,deflector,deflect,12
3147,defoliator,defoliate,12
3148,dehumidifier,no derivations in wordsapi,0
3149,demerger,no results in wordsapi,0
3150,demisemiquaver,no derivations in wordsapi,0
3151,demonstrator,demonstrate,12
3152,denigrator,no results in wordsapi,0
3153,denominator,no derivations in wordsapi,0
3154,densitometer,no derivations in wordsapi,0
3155,denunciator,no results in wordsapi,0
3156,depilator,depilate,12
3157,depositor,deposit,12
3158,depredator,no results in wordsapi,0
3159,depressor,depress,12
3160,deregister,no results in wordsapi,0
3161,descender,no derivations in wordsapi,0
3162,descriptor,no derivations in wordsapi,0
3163,deserter,desert,12
3164,desiccator,no results in wordsapi,0
3165,designer,design,12
3166,destroyer,destroy,12
3167,detector,detect,12
3168,determiner,determine,12
3169,detonator,detonate,12
3170,detractor,detract,12
3171,developer,develop,12
3172,devisor,no derivations in wordsapi,0
3173,dewater,no results in wordsapi,0
3174,dialler,no results in wordsapi,0
3175,diastereoisomer,no results in wordsapi,0
3176,dibber,no derivations in wordsapi,0
3177,diddler,no results in wordsapi,0
3178,diffractometer,no results in wordsapi,0
3179,diffuser,no derivations in wordsapi,0
3180,digester,digest,12
3181,digger,dig,12
3182,dilator,dilate,12
3183,dimmer,no derivations in wordsapi,0
3184,diner,dine,12
3185,dipper,dip,12
3186,disarmer,disarm,12
3187,disbeliever,no results in wordsapi,0
3188,discharger,no results in wordsapi,0
3189,disclaimer,disclaim,12
3190,discounter,discount,12
3191,discoverer,discover,12
3192,discriminator,discriminate,12
3193,disempower,no results in wordsapi,0
3194,disgorger,no results in wordsapi,0
3195,dishwasher,no derivations in wordsapi,0
3196,dishwater,no derivations in wordsapi,0
3197,dispatcher,dispatch,12
3198,dispenser,dispense,12
3199,disremember,no results in wordsapi,0
3200,dissenter,dissent,12
3201,distiller,no derivations in wordsapi,0
3202,distractor,no results in wordsapi,0
3203,distributor,distribute,12
3204,ditchwater,no results in wordsapi,0
3205,divemaster,no results in wordsapi,0
3206,diver,dive,12
3207,divider,divide,12
3208,docker,dock,12
3209,dodger,dodge,12
3210,doer,do,12
3211,dogcatcher,no results in wordsapi,0
3212,dolorimeter,no results in wordsapi,0
3213,doomsayer,no results in wordsapi,0
3214,doomster,no results in wordsapi,0
3215,doorkeeper,no derivations in wordsapi,0
3216,dosimeter,no derivations in wordsapi,0
3217,dosser,doss,12
3218,doubter,doubt,12
3219,downer,down,12
3220,downhiller,no results in wordsapi,0
3221,downlighter,no results in wordsapi,0
3222,downriver,no derivations in wordsapi,0
3223,dozer,no derivations in wordsapi,0
3224,dragger,drag,12
3225,dragster,no results in wordsapi,0
3226,drainer,no results in wordsapi,0
3227,drawbar,no derivations in wordsapi,0
3228,drawer,draw,12
3229,dreamer,dream,12
3230,dredger,dredge,12
3231,dressmaker,no derivations in wordsapi,0
3232,drifter,drift,12
3233,drinker,drink,12
3234,driver,drive,12
3235,drummer,drum,12
3236,dumper,dump,12
3237,duplicator,duplicate,12
3238,duster,dust,12
3239,dweller,dwell,12
3240,dyer,dye,12
3241,earner,earn,12
3242,earthstar,no derivations in wordsapi,0
3243,easterner,no derivations in wordsapi,0
3244,eater,eat,12
3245,educator,educate,12
3246,effector,effect,12
3247,eigenvector,no results in wordsapi,0
3248,ejaculator,ejaculate,12
3249,ejector,eject,12
3250,elderflower,no results in wordsapi,0
3251,electioneer,no proper derivation,0
3252,elector,elect,12
3253,electrodynamometer,no derivations in wordsapi,0
3254,electrometer,no derivations in wordsapi,0
3255,eliminator,eliminate,12
3256,emancipator,emancipate,12
3257,embitter,no proper derivation,0
3258,emitter,emit,12
3259,employer,employ,12
3260,empower,no proper derivation,0
3261,emulsifier,emulsify,12
3262,enabler,no results in wordsapi,0
3263,enchanter,enchant,12
3264,endear,no proper derivation,0
3265,endmember,no results in wordsapi,0
3266,endpaper,no results in wordsapi,0
3267,enforcer,enforce,12
3268,enhancer,enhance,12
3269,enlarger,enlarge,12
3270,entertainer,entertain,12
3271,enumerator,enumerate,12
3272,epilator,no derivations in wordsapi,0
3273,equalizer,equalize,12
3274,equivocator,equivocate,12
3275,eraser,erase,12
3276,erector,no results in wordsapi,0
3277,ergometer,no derivations in wordsapi,0
3278,estimator,estimate,12
3279,evildoer,no derivations in wordsapi,0
3280,examiner,examine,12
3281,excavator,excavate,12
3282,exciter,no results in wordsapi,0
3283,executioner,execution,12
3284,exerciser,exercise,12
3285,exhibitioner,no derivations in wordsapi,0
3286,exhibitor,exhibit,12
3287,exor,no results in wordsapi,0
3288,experimenter,experiment,12
3289,explainer,no results in wordsapi,0
3290,explorer,explore,12
3291,exporter,export,12
3292,extender,no results in wordsapi,0
3293,exterminator,exterminate,12
3294,extinguisher,extinguish,12
3295,extractor,extract,12
3296,eyeliner,no derivations in wordsapi,0
3297,eyewear,no results in wordsapi,0
3298,facer,no derivations in wordsapi,0
3299,faceworker,no results in wordsapi,0
3300,facilitator,facilitate,12
3301,fader,no results in wordsapi,0
3302,failover,no results in wordsapi,0
3303,faker,fake,12
3304,faller,fall,12
3305,falsifier,falsify,12
3306,fancier,fancy,12
3307,fantasizer,no results in wordsapi,0
3308,farmworker,no results in wordsapi,0
3309,farter,no results in wordsapi,0
3310,fawner,fawn,12
3311,feeder,feed,12
3312,feeler,feel,12
3313,feller,fell,12
3314,fender,fend,12
3315,fermenter,no results in wordsapi,0
3316,fertilizer,fertilize,12
3317,fielder,field,12
3318,fighter,fight,12
3319,filmgoer,no results in wordsapi,0
3320,finder,find,12
3321,finisher,finish,12
3322,firecracker,no derivations in wordsapi,0
3323,firefighter,no derivations in wordsapi,0
3324,firelighter,no derivations in wordsapi,0
3325,firemaster,no results in wordsapi,0
3326,firepower,no derivations in wordsapi,0
3327,firewater,no derivations in wordsapi,0
3328,fishmonger,no derivations in wordsapi,0
3329,fitter,fit,12
3330,fiver,no derivations in wordsapi,0
3331,fixer,fix,12
3332,fizzer,no results in wordsapi,0
3333,flamer,no results in wordsapi,0
3334,flamethrower,no derivations in wordsapi,0
3335,flanger,no results in wordsapi,0
3336,flanker,flank,12
3337,flasher,flash,12
3338,flashover,no derivations in wordsapi,0
3339,flatterer,flatter,12
3340,flexor,no derivations in wordsapi,0
3341,flipper,flip,12
3342,floater,float,12
3343,flockmaster,no results in wordsapi,0
3344,flogger,no derivations in wordsapi,0
3345,floodwater,no results in wordsapi,0
3346,floorwalker,no derivations in wordsapi,0
3347,flowerer,no results in wordsapi,0
3348,flowmeter,no results in wordsapi,0
3349,fluorometer,no results in wordsapi,0
3350,fluoropolymer,no results in wordsapi,0
3351,flycatcher,no derivations in wordsapi,0
3352,flyer,fly,12
3353,flyover,no derivations in wordsapi,0
3354,flypaper,no derivations in wordsapi,0
3355,folder,fold,12
3356,follower,follow,12
3357,footballer,football,12
3358,footgear,no derivations in wordsapi,0
3359,footwear,no derivations in wordsapi,0
3360,forecaster,forecast,12
3361,forefather,no derivations in wordsapi,0
3362,forefinger,no derivations in wordsapi,0
3363,foreigner,no derivations in wordsapi,0
3364,foremother,no derivations in wordsapi,0
3365,forerunner,no derivations in wordsapi,0
3366,forger,forge,12
3367,forrader,no derivations in wordsapi,0
3368,forwarder,no results in wordsapi,0
3369,framer,frame,12
3370,fraudster,no results in wordsapi,0
3371,freelancer,freelance,12
3372,freeloader,freeload,12
3373,freethinker,no derivations in wordsapi,0
3374,freewheeler,freewheel,12
3375,freezer,freeze,12
3376,freighter,freight,12
3377,frequenter,frequent,12
3378,freshener,freshen,12
3379,fresher,no derivations in wordsapi,0
3380,freshwater,no derivations in wordsapi,0
3381,frightener,no results in wordsapi,0
3382,froghopper,no derivations in wordsapi,0
3383,frontager,no results in wordsapi,0
3384,fryer,fry,12
3385,fucker,no derivations in wordsapi,0
3386,funder,no results in wordsapi,0
3387,fundraiser,no derivations in wordsapi,0
3388,funkster,no results in wordsapi,0
3389,funster,no results in wordsapi,0
3390,furnisher,no results in wordsapi,0
3391,galvanometer,no derivations in wordsapi,0
3392,gambler,gamble,12
3393,gamekeeper,no derivations in wordsapi,0
3394,gamer,no results in wordsapi,0
3395,gamester,no results in wordsapi,0
3396,gangbuster,no results in wordsapi,0
3397,ganger,no derivations in wordsapi,0
3398,gangster,gang,12
3399,gasholder,no results in wordsapi,0
3400,gasper,no results in wordsapi,0
3401,gasser,no results in wordsapi,0
3402,gatekeeper,no derivations in wordsapi,0
3403,generator,generate,12
3404,geographer,geography,12
3405,getter,no results in wordsapi,0
3406,ghostbuster,no results in wordsapi,0
3407,ghostwriter,ghostwrite,12
3408,girdler,no results in wordsapi,0
3409,giver,give,12
3410,glasspaper,no results in wordsapi,0
3411,glazier,glaze,12
3412,glider,glide,12
3413,globetrotter,no derivations in wordsapi,0
3414,globular,globe,12
3415,glover,no results in wordsapi,0
3416,gnatcatcher,no derivations in wordsapi,0
3417,goalhanger,no results in wordsapi,0
3418,goalkeeper,no derivations in wordsapi,0
3419,goalkicker,no results in wordsapi,0
3420,goalminder,no results in wordsapi,0
3421,goalscorer,no results in wordsapi,0
3422,gobbler,gobble,12
3423,gobstopper,no results in wordsapi,0
3424,godfather,no derivations in wordsapi,0
3425,godmother,no derivations in wordsapi,0
3426,goer,go,12
3427,golfer,golf,12
3428,goner,no derivations in wordsapi,0
3429,gospeller,no derivations in wordsapi,0
3430,gossipmonger,no derivations in wordsapi,0
3431,grader,grade,12
3432,gradiometer,no results in wordsapi,0
3433,granddaughter,no derivations in wordsapi,0
